0.720836885,Azure Functions Node,",azure,functions,node",",mage,ci",",class,topic,resource,service,cloud provider,explant,cloud platform,object,factor,cloud service,concept,information,technology",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.531937348,Avi Vantage Platform,",service,services,app,softwaredefined,application,loadbalancing,autoscaling,insights,discovery,microsegmentation",",os,ros",",graph attribute,quality,security tool,technique,sector,information,short hand,gene,channel,network service,advanced feature,feature,industry",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.625349731,chronograf,",data,influxdb,series,visualization,tool,chronograf",",data",",item,topic,technique,relaxation technique,service,word,bundle,information,concept,concept,component,object,product",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.283827218,fsharp,",language,objectoriented,imperative,functional,f#,multiparadigm,encompassing,styles",",programming,language",",factor,factor,factor,factor,programming style,programming paradigm,programming paradigm,term,area,skill,service,information,information",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.184753064,photon,",host,open,source,linux,minimal,photon,os",",open,source",",cutest small tattoo idea,system,operating system,factor,information,character,sensor,schematic model,term,object,platform,dvh parameter,ftp login information",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.802742296,ThingsBoard Professional Edition Node Microservice,",api,service,thingsboard,pe,engine,responsible,handling,rest,websockets,processing,rule",",platform",",factor,component,structure,technology,term,word,activity,activity,protocol,polymer,part,product,product",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.776114093,Presidio Image Anonymizer,",presidio,anonymizer",",mage,ci",",class,token element,solution,area,site,service,mass spectrometry technique,software tool,community landmark,distinct neighborhood,character,invertebrate gli homolog,reactive element",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.300603626,Gitlab Community Edition,",management,gitlab,code,review,git,repository,issue,tracking,ide,activity,streams,wikis",",review,code,issue",",information,feature,tool,information,information,information,information,information,specie,technology,surface water,area,issue",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.879190741,alpine,",based,linux,minimal,5,complete,package,alpine,index,mb,size!",\N,",brand,cutest small tattoo idea,system,operating system,term,term,biologically active molecule,adjuvant,platform,top brand,dvh parameter,service,style",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.07604997,hylang,",hy,lisp,dialect,translates,expressions,pythons,abstract,syntax,tree",",ee",",information,language,language,minor has,factor,object,closed vowel,sound,element,algebraic representation,run in head,topic,topic",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.166827921,Azure Functions Base,",base,azure,functions",",mage,ci",",class,token element,topic,service,cloud provider,cloud platform,factor,cloud service,concept,mass spectrometry technique,technology,character,invertebrate gli homolog",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.799154595,Sitescope,",application,monitoring,agentless,performance",\N,",factor,factor,issue,issue,application,information,document,resource,function,non functional requirement,service,topic,topic",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.070099573,ThingsBoard Professional Edition HTTP Transport Microservice,",microservice,apis,thingsboard,pe,transport,device,based,protocol,http",",os,ros",",protocol,short hand,information,information,sector,polymer,product,bee,character,sensor,schematic model,material,essential icon",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.043192627,Software AG Terracotta Server OSS,",server,open,source,terracotta,oss",",mage,ci",",class,material,injection flaw,device,information,resource,hardware,electronic device,program,equipment,natural material,software,garden substrate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.378280627,Azure Cognitive Services Keyphrase,",azure,cognitive,services,key,phrase,extraction",",mage,ci",",class,token element,item,structure,factor,factor,procedure,cloud provider,symptom,sector,method,cloud platform,object",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.104954586,percona,",server,database,management,fork,mysql,percona,relational,created",",data,base,database",",database,application,resource,device,database structure,metallic object,factor,service,utensil,database model,word,bundle,area",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.110184743,.NET Framework,",windows,net,framework,aspnet,wcf,communication",",mage,ci",",technology,class,token element,skill,equipment,component,component,feature,open source software component,opening,item,item,fabric",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.258289382,piwik,",opensource,powerful,analytics,platform,leading,piwik",",open,source",",directional term,technology,structure,product,everyday business need,application,analytical tool,web analytic tool,popular web analytic software,real time analytic tool,ome vendor,package,instance",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.566776068,ThingsBoard Professional Edition Web Report Microservice,",server,service,pe,headless,standalone,reports,tb,generate,rendering,dashboards,browser",",standalone",",document,application,application,term,oracle product,oracle product,tool,infectious disease,device,information,predefined function,factor,polymer",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.299599649,Microsoft SQL Server,",server,microsoft,sql,engine,linux",",mage,ci",",company,class,component,system,operating system,device,language,part,query language,tool,item,resource,platform",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.427081347,solr,",enterprise,built,source,search,platform,apache,popular,solr,blazingfast,luceneÃ¢â€žÂ?,\N,",web server,technology,,,,structure,,,topic,,,company,,,organization,,,feature,,,product,,,car rental company,,,item,function,word,"operation"""
0.80269365,Templarbit,",security,platform,business,prevent,attacks,affect,intelligent",",platform",",issue,project,structure,structure,word,word,term,term,field,area,area,product,product",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.53783838,Windows Server Core,",windows,server,core,base,containers",",mage,ci",",class,device,item,component,component,feature,solution concept,opening,resource,hardware,electronic device,equipment,element",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.602546155,bonita,",opensource,management,business,workflow,process,bonita,suite",",open,source",",field,topic,area,accommodation choice,feature,cut bait,factor,factor,document physical supply chain process,topic,concept,organization,specie",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.442653644,Azure IoT Edge Hub,",core,edge,azure,iot,runtime,hub,component",",run",",product,product,feature,technology,network device,computational cost,device,service,cloud provider,solution concept,image feature,cloud platform,factor",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.925865459,IBM MQ Advanced,",data,cloud,iot,applications,mobile,integrate,onpremises,environments",",data,base,database",",area,application,application,factor,factor,issue,service,service,word,bundle,word,bundle,transparent conductor layer",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.836200818,plone,",free,built,open,source,content,management,plone,zope",\N,",factor,issue,content management system,python related topic,area,web application,increasingly versatile system,utilized open source technology,information,application,topic,popular open source content management system,aspect",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.067551546,ASP.NET Core Runtime,",core,aspnet,runtime",",mage,ci",",class,computational cost,component,solution concept,factor,task characteristic estimation,element,technical limitation,damage,information,character,character class,user",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.319920414,Percona Server,",server,cloud,percona,nosql,optimized,computing,access,modern,hardware",",cloud",",technology,technology,technology,technology,style,issue,device,product,subject,factor,item,resource,software package",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.644137193,Java SE JRE,",microsoft,enterprise,azul,builds,openjdk,zulu,Ã¢â‚¬â€?jre",",os,ros",",company,shopping tool,airline,term,short hand,java development package,language,organization,character,sensor,schematic model,java runtime,car rental company",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.979948595,FullArmor HAPI File Share Mount,",volume,file,securely,mount,fullarmor/hapifs,allows,authenticate,internal,active,directory,shares,credentials",",volume,mount,secure",",factor,parameter,game,game feature,cricket club,web page,large factory equipment item,asset,frame,factor,factor,parameter,word",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.992509538,Discourse,",built,open,source,platform,internet,discourse,100%,discussion,decade",\N,",activity,technology,term,concept,structure,project,long period,short horizon,method,fantastic brand,product,property,network",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.642472009,NetScaler CPX Express Rel 11.1,",free,fullfeatured,microservice,aware,load,balancer",",os,ros",",short hand,factor,organisation,parameter,character,sensor,schematic model,women s group,constant epitope,word,voluntary organization,antigen,letter",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.900710766,kong,",cloudnative,api,gateway,service,mesh,apis,microservices",",os,ros",",product,short hand,material,applicationspecific word,factor,company,device,topology,bee,character,sensor,schematic model,sector",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.705372338,AzureKinectBuilderLinux,",azure,build,linux,environment,kinect",",build,ui",",system,operating system,device,modern depth camera,service,field,marketing discipline,cloud provider,cloud platform,depth sensor,platform,aspect,component",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.759468126,Instana Dynamic APM,",services,applications,containerized,solution,instana,apm,automatically,discovers,monitors,health",",application,app",",factor,topic,method,credit card,oral fluid,gene,hardware component,device,predecessor,area,area,issue,factor",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.897087141,Windows IoT Core Insider,",windows,core,base,containers,iot,insider",",mage,ci",",component,class,token element,technology,element,movie,item,feature,solution concept,opening,party,film,transparent conductor layer",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.085137975,kibana,",data,elasticsearch,kibana,shape,Ã¢â‚¬â€?structured,unstructured,indexed",",search,arch",",feature,correlation,source technology,pixelformat value,factor,apparent breakthrough,structure,technology,system drawing imaging pixelformat value,parameter,feature,type of knowledge,parameter",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.078336035,Oryx node-10.1,",nodejs,101,host,built,web,artifacts,entry,point",",web,host,artifacts,entry,point.,nodejs,os,ui,node,js",",technology,word,factor,source,source,technology,technology,object,graphic organizer,graphic organizer,top industry brand,feature,feature",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.949228102,AI for Earth Base Python - CUDA 9.0,",base,python,ai,earth,cuda,90",\N,",graphic format,musician,programming model,planet,language,language,inert material,absorbent material,element,datum parallel language,programming language,material,gpu programming model",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.153609463,Oryx node-4.4,",nodejs,host,built,web,artifacts,entry,point,44",",web,host,artifacts,entry,point.,nodejs,os,ui,node,js",",technology,word,factor,factor,source,source,technology,technology,graphic organizer,graphic organizer,feature,feature,character",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.804728349,Oracle Java 8 SE (Server JRE),",server,oracle,java,jre,8,se",\N,",language,term,company,device,database,programming language,third party product,resource,vendor,hardware,electronic device,equipment,technology",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.804742591,crate,",database,data,sql,distributed,machine,realtime,cratedb,handles,massive,amounts",",data,base,database",",word,adjective,resource,factor,factor,removable part,application,application,application,tool,product,term,language",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.499475495,influxdb,",database,built,source,influxdb,handle,timeseries,ground,write,query,loads",",open,source",",term,technology,application,factor,parameter,method,area,database object,file operation,function,function,object,surface",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.422112144,Multicontainer WordPress,",service,app,docs,samples,multicontainer,wordpress,quickstart,tutorial",",build,ui",",premium feature,content management system,resource,resource,factor,parameter,parameter,textbook resource,file,platform,field,marketing discipline,term",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.686389369,tomee,",apache,tomcat,java,ee,tomee,allapache,certified,stack,dog",",-",",datum structure,language,animal,service,service,feature,closed vowel,sound,servlet container,application server,programming language,pet,java servlet container",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.24260704,IBM Db2 Warehouse sample data container,",data,sample,warehouse,db2Ã¢Â®",",ai",",graphic format,musician,building,parameter,facility,term,area,item,information,resource,place,large building,vector file",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.352656839,Datadog Agent,",application,metrics,visualization,tracking,agent,operating,realtime,performance,datadog",",application,app",",application,factor,information,technique,gene,forward looking statement,relaxation technique,person,intermediary,issue,option,third party,factor",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.243774817,buildpack-deps,",collection,build,modules,dependencies,common,installing,gems",",build,ui",",feature,artist,item,term,activity,issue,issue,field,marketing discipline,service,factor,object,component",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.6661398,Software AG Zementis Modeler,",software,ag,zementis,modeler",",mage,ci",",class,individual,token element,metal,industry,item,information,product,element,mass spectrometry technique,intangible asset,area,character",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.273423104,registry,",storing,registry,implementation,20,distributing",\N,",service,topic,feature,issue,factor,delivery platform,personal document workflow task,factor,functional department,operation,product,technique,activity",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.233730826,Software AG Universal Messaging Tools,",universal,messaging",",mage,ci",",class,token element,company,service,feature,studio,application,label,mass spectrometry technique,character,invertebrate gli homolog,reactive element,theme park",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.571858754,Azure Industrial OPC Registry microservice,",microservice,contains,opc,ua,registry",",os,ros",",short hand,current related suffix unit,service,character,sensor,schematic model,photosensitive material,topic,standard,industry standard,resolution enhancement technique,vowel sequence,constant epitope",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.962217326,MarkLogic ,",database,marklogic,generation,multimodel,enterprise,features,acid,transactions,security,backup,recovery",",data,base,database",",issue,service,service,issue,application,application,application,application,incompatible,chemical,parameter,parameter,company",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.972849398,rocket.chat,",free,open,source,solution,team,rocketchat,ultimate,communications",",communication",",skill,oral fluid,topic,collective noun,area,sport,issue,word,disc sport,liquid oral preparation,big and thrilling ride,physicochemical characteristic,activity",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.684386191,celery,",based,source,distributed,message,celery,asynchronous,task,queue/job,queue,passing",",base,based",",adjective,vegetable,datum structure,skill,term,generator design,term,factor,item,item,user datum,remote call,datum",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.743535881,composer,",php,composer,dependency,manager,written",",os,ros",",language,short hand,issue,feature,stakeholder,technology,character,sensor,schematic model,artist,role,factor,user",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.386541901,MlOps Python,",agent,pipeline,https://githubcom/microsoft/mlopspython",\N,",protocol,structure,person,intermediary,third party,facility,infrastructure,service,infrastructure project,concept,linear feature,software,internet protocol",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.18229549,Azurite,",microsoft,azure,storage,azurite",",mage,ci",",company,class,mineral,token element,service,service,cloud provider,cloud platform,resource,factor,issue,pigment,cloud service",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.725958541,OpenMapTiles Map Server,",api,openstreetmap,maps,leaflet,openlayers,wms,wmts,gis,mapbox,sdks",",box",",company,material,material,product,component,library,stock,technology,company,system,town,specialty,ogc service",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.651969676,postgres,",postgresql,objectrelational,database,reliability,data,integrity",",data,base,database",",value,database,application,application,service,service,word,bundle,word,bundle,quality,quality,database system",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.847720993,drupal,",applications,open,source,content,management,platform,drupal,powering,millions,websites",",application,app",",content management system,information,gene,structure,person,large amount,number,factor,factor,factor,product,area,issue",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.078235967,Software AG ARCM,",software,ag,arcm",",mage,ci",",class,token element,metal,industry,item,product,element,mass spectrometry technique,intangible asset,area,character,invertebrate gli homolog,reactive element",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.58673609,gradle,",build,development,support,focus,tool,automation,gradle,multilanguage",\N,",characteristic,item,issue,technology,service,setting,topic,skill,issue,issue,factor,factor,factor",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.441089147,ThingsBoard Professional Edition JS Executor Microservice,",functions,thingsboard,pe,engine,written,component,rule,node,remotely,execute,userdefined,js,isolate",",web,host,artifacts,entry,point.,nodejs,os,ui,node,js",",factor,term,product,information,source,source,technology,technology,graphic organizer,feature,character,character,character",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.813525056,Oryx node-8.0,",nodejs,host,built,web,artifacts,entry,point,80",\N,",source,graphic organizer,feature,pharmacological agent,information,issue,factor,factor,factor,convenient percentile,variable,clonal hematologic disorder,technology",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.447725513,Windows IIS,",microsoft,iis",",mage,ci",",company,class,token element,suffix,title,saloon car,mass spectrometry technique,hermetic connector,movie,character,invertebrate gli homolog,reactive element,vendor",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.627956957,adminer,",database,management,php,file",",data,base,database",",language,application,factor,service,word,bundle,area,issue,topic,resource,programming language,concept,component",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.740575598,jruby,",ruby,implementation,jvm,jruby,http://wwwjrubyorg,http://wwwrubylangorg",",http,/",",protocol,protocol,language,language,service,internet protocol,issue,scripting engine,gemstone,topic,standard web technology,activity,dynamic language",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.163061497,cirros,",cloud,os,running,cirros,tiny,specializes",",run",",technology,minor fault,boss character,recipe,trend,factor,nickname,island host nesting bird,disruptive technology,functionality modern technology,continuous volume,computer generated volumetric element,spurious look alike feature",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.972918882,Azure Devops Vsts Cli,",microsoft,services,cli,studio,visual,team",",os,ros",",company,short hand,facility,collective noun,traditional network management tool,basic control plane function,method,word,learning style,character,sensor,schematic model,sector",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.43841404,clojure,",lisp,dialect,clojure,runs,jvm",",run",",language,language,environment information,piece,step,programming language,jvm language,modern lisp,functional programming language,functional programming language,high level language,heap oriented language,programming laguages",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.412949707,Oracle Instant Client,",database,client,oracle,12c,instant",",data,base,database",",application,resource,company,tool,stakeholder,secondary source,term,service,database,technology,word,bundle,case",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.248228652,ACI Word Count,",azure,sample,instances,docsmicrosoftcom,script,word,counting,articles",",os,ros",",complex value,short hand,repetitive behavior,application,program,resource,resource,resource,parameter,service,plain text file,cloud provider,character",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.47827646,K8s Aad Pod Identity Demo,",kubernetes,applications,app,assign,aad,identities,demo",",application,app",",factor,topic,popular tool,software installation service,amino acid,gene,gene,issue,store event,event,event,information,original series",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.816869919,rethinkdb,",database,opensource,build,easy,scale,apps,realtime,rethinkdb,document",",data,base,database",",application,application,file,file,factor,resource,service,gene,word,bundle,tool,secondary source,item",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.478948045,Splunk Enterprise,",platform,operational,intelligence",",platform",",structure,structure,factor,factor,risk,product,product,trait,characteristic,quality,item,item,elevated surface",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.616964503,haxe,",programming,language,modern,haxe,level,static,typed,multiple,compilation,targets",",programming,language",",factor,area,skill,service,information,issue,style,reflective language,alternative,subject,subject,retailer,topic",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.091804609,Azure IoT Edge Simulated Temperature Sensor,",edge,iot,module,sample,periodically,simulated,temperature,readings",",module,reading",",parameter,activity,activity,technology,factor,term,term,term,strategy,multi level signaling technique,item,image feature,component",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.28655827,arangodb,",database,data,distributed,documents,graphs,arangodb,flexible,model,keyvalues",",data,base,database",",application,application,information,information,file,method,method,visual aid,service,service,word,bundle,word",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.127952608,Microsoft Cognitive Toolkit (Nightly CNTK build),",free,easytouse,opensource,commercialgrade,deep,learning,toolkit,microsoft",",open,source",",company,topic,resource,word,relaxation technique,soft surface,term,factor,guidance,area,condition,policy,advertising gift",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.830347668,blobxfer,",data,azure,storage,tool,transfer,movement,library",",data",",service,service,item,personnel action,facility,factor,factor,activity,service,service,cloud provider,word,bundle",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.842536823,Azure Industrial OPC Gateway microservice,",microservice,gateway,contains,opc",",os,ros",",short hand,company,device,photosensitive material,standard,industry standard,resolution enhancement technique,network device,constant epitope,industry standard interface,option,autoantigen,brand",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.066472249,clearlinux,",build,linux,os,architecture,intel",",build,ui",",company,system,operating system,field,discipline,character,sensor,schematic model,profession,platform,area,antigen,letter",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.63136216,ACI Hello World,",azure,nodejs,web,application,instances,docsmicrosoftcom",",os,ros",",complex value,short hand,graphic organizer,technology,service,cloud provider,character,sensor,schematic model,factor,information,topic,cloud platform",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.483293441,Splunk Universal Forwarder,",data,instance,collect,splunk",",data",",service,word,bundle,complex value,tool,concept,company,component,analysis tool,provision amazon ec2 resource,necessity,element,datum",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.140858981,php,",language,generalpurpose,web,development,php,designed,scripting",",web,host,artifacts,entry,point.,nodejs,os,ui,node,js",",factor,factor,source,technology,technology,technology,technology,graphic organizer,graphic organizer,information,feature,feature,character",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.032985851,mongo,",availability,easy,document,databases,mongodb,scalability",",data,base,database",",information,application,nosql database,issue,issue,file,technology,service,word,bundle,item,database,factor",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.45422076,IoT Edge OPC UA PLC,",server,data,opc,ua,generating,nodes,random,anomalies",",data",",device,subject,diversity library,resource,resource,service,service,issue,photosensitive material,word,bundle,word,bundle",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.668977358,.NET Core SDK,",core,net,sdk",",mage,ci",",class,component,component,equipment,solution concept,item,fabric,p6 product,topic,element,material,damage,extension",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.336161226,Logagent - Simple Logging for Docker,",collection,alternative,elasticsearch,splunk,fluentd,logstash,logs,parsing,stores,sematext,filebeat",",native,alt",",enzyme,term,tool,task,activity,multidisciplinary management,building,topic,service,place,biochemical parameter,material,obstacle",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.433424011,Azure Oss Db Tools Pgbouncer Sidecar,",postgresql,kubernetes,azure,db,dockerized,pgbouncer,serivce",",os,ros",",database,short hand,term,service,cloud provider,character,sensor,schematic model,legacy system,cloud platform,quality index,constant epitope,database system",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.365220697,Software AG Microservices Runtime,",microservices,runtime,webmethods",",mage,ci",",class,token element,vendor,computational cost,company,messaging system,factor,task characteristic estimation,mass spectrometry technique,technical limitation,information,character,invertebrate gli homolog",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.998119544,wordpress,",content,management,wordpress,rich,utilize,plugins,widgets,themes",",management,manage",",factor,issue,feature,content management system,word,word,literary element,heartburn causing food,powerful extensibility feature,platform,factor,factor,element",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.048468108,teamspeak,",software,quality,communication,teamspeak,voice,internet",",communication",",area,technology,skill,skill,program,application,application,industry,chat program,item,product,voice application,real time application",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.394772005,rapidoid,",server,web,framework,application,http,highperformance,modern,java,rapidoid,/",",application,app",",protocol,style,language,graphic organizer,device,component,open source software component,programming language,factor,factor,information,information,topic",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.13896642,Azure Industrial OPC Onboarding microservice,",microservice,contains,opc,ua,onboarding",",os,ros",",short hand,current related suffix unit,key process,character,sensor,schematic model,photosensitive material,business process,standard,industry standard,resolution enhancement technique,vowel sequence,constant epitope",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.350373643,ACI Hello Files,",azure,sample,volume,mounting,instances,docsmicrosoftcom",",os,ros",",complex value,short hand,factor,parameter,parameter,cloud provider,service,service,conventional element,character,sensor,schematic model,term",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.87087739,amazonlinux,",applications,linux,environment,highperformance,secure,amazon,stable,execution",",application,app",",company,web page,gene,operating system,building,structure,factor,information,topic,outbuilding,document,resource,platform",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.006312605,Veritas NetBackup Client ,",containers,leverage,existing,netbackup,infrastructure,protect,applications,deployed,containerized,client",",application,app",",factor,factor,information,method,backup software,gene,firm characteristic,stakeholder,variable,spell,term,sector,approved worker entitlement fund",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.850408935,eclipse-mosquitto,",mqtt,eclipse,mosquitto,message,broker,implements,version,5,311,31",",open,source",",license,word,cloud protocol,intermediary,ide,ides,information,limited information,established industry protocol,record owner,user datum,datum,job interview material",,,,,,,,,,,,,,,,,,,,,,,,,,,,
